,datetime,content,title
894,2021-06-09 00:54:47,美股白银股普跌，Fortuna Silver(FSM.N)、泛美白银(PAAS.O)跌超2%，Endeavour Silver(EKX.O)跌1.51%，First Majestic(AG.O)跌约1%，迈利达电子(MAG.O)跌0.22%。,
895,2021-06-09 00:54:20,市场消息：淡水河谷正致力于回应加拿大工人罢工一事。,
896,2021-06-09 00:53:40,美元兑加元USD/CAD升至日内高点1.2114。,
897,2021-06-09 00:51:35,俄罗斯特使Ulyanov：国际原子能机构理事会已开始审议总干事关于伊朗核查与监督问题的报告。,
898,2021-06-09 00:49:31,【供应短缺预期升温，国产半导体龙头加速崛起】随着新一轮缺货涨价潮的到来，全球半导体产业景气度高企。国产龙头企业不断加码扩产，国家大基金二期及科技巨头华为也纷纷出手布局。机构称，半导体供需失衡的局面将延续至明年。国产替代趋势下，行业将迎来黄金投资机遇期，晶圆、封测、设备厂商或实现快速发展。随着景气度的持续，半导体板块全年业绩预期也有望持续上修。（经参）,
899,2021-06-09 00:46:45,【摩根士丹利前瞻欧洲央行利率决议：欧洲央行将保持目前的购债速度】预计欧洲央行将保持目前的购债速度。目前的融资条件已经收紧，因为不仅德国国债的收益率上升，而且意大利和西班牙等国家的固定收益证券的利差也扩大了。鉴于欧盟目前正在发行债券，为欧盟复苏基金提供资金，欧洲央行缩减购债规模的决定将导致进一步的紧缩环境。,
900,2021-06-09 00:40:11,【全国碳市场上线在即，多地多行业抢滩布局】上海联合产权交易所6月7日在其官微及官网发布消息称，全国碳排放权交易系统近日顺利通过技术验收。备受关注的全国碳排放权交易市场拟于6月底正式上线交易，近期从中央到地方释放的多种信号显示，目前各项准备工作已经就绪，多地、多行业企业提前迎接风口卡位布局。业内人士认为，全国碳市场启动后，将对社会、行业、企业的投资生产决策产生影响，新能源、可再生资源回收等多领域有望受益。（经参）,
901,2021-06-09 00:39:54,法国新增72例新冠肺炎死亡病例，累计达83708例。,
902,2021-06-09 00:39:32,  墨式烧烤公司Chipotle Mexican Grill(CMG.N)直线拉涨至1.81%。,
903,2021-06-09 00:35:03,市场消息：德意志银行(DB.N)资本释放部主管Kitchen和全球外汇业务联席主管Jonathan Tinker离职。,
904,2021-06-09 00:33:26,  【广州黄埔全区所有社会餐饮服务单位暂停堂食】黄埔区关于进一步强化疫情防控工作的通告，通告表明，黄埔区自9日起，全区所有社会餐饮服务单位（含提供堂食的食品销售单位）暂停堂食，可提供到店自取、外卖订餐服务。密闭娱乐场所暂停营业。,
905,2021-06-09 00:33:12,  美股三大指数全部转涨，纳指现涨0.16%，标普500指数涨0.08%。,
906,2021-06-09 00:32:54,市场消息：雷诺汽车在法国被指控在柴油车方面欺诈，雷诺必须支付2000万欧元的保释金，并提供6000万欧元的银行担保。,
907,2021-06-09 00:28:20,  福特汽车(F.N)：供应解决方案应该包括美国芯片生产。,
908,2021-06-09 00:28:16,  福特汽车(F.N)：芯片短缺“有可能持续到2022年”。,
909,2021-06-09 00:28:09,  市场消息：福特汽车(F.N)预计本月经销商库存“真正减少”。,
910,2021-06-09 00:27:59,  市场消息：波音(BA.N)预计新空军一号将推迟12个月交付。,
911,2021-06-09 00:22:27,意大利新增102例新冠肺炎死亡病例。,
912,2021-06-09 00:20:35,  标普500指数反弹走高，抹去此前0.4%的跌幅。,
913,2021-06-09 00:16:46,意大利新增1896例新冠肺炎确诊病例。,
914,2021-06-09 00:14:40,【欧盟准备对德国裁决欧洲央行QE一事启动法律程序】在德国最高法院对欧洲央行量化宽松政策的裁决引发德国方面与欧盟法官的矛盾之后，欧盟准备对德国采取法律行动。两位匿名的欧盟官员表示，欧盟委员会正在准备最早于周三提出一项侵权案。欧盟的欧洲法院去年批评德国宪法法院的裁决，主张自己才是欧盟法律的最终决定者。,
915,2021-06-09 00:13:57,  周二（6月8日）欧市尾盘，ICE欧盟碳排放交易许可（期货价格）涨1.48%，报52.15欧元。,
916,2021-06-09 00:13:47,白宫经济顾问Bernstein：关键是不要在研发和供应链上处于被动状态。,
917,2021-06-09 00:13:27,  市场消息：百健(BIIB.O)阿尔茨海默氏症药品价格受到参议员Wyden的质疑。,
918,2021-06-09 00:13:00,白宫经济顾问Bernstein：特别工作组将对不公平的做法进行严厉回击。,
919,2021-06-09 00:11:56,白宫经济顾问Bernstein：报告显示有形供应链受到限制。,
920,2021-06-09 00:11:45,ContextLogic (WISH.O)盘中涨近13%，刷新日高，现报8.8美元。,
921,2021-06-09 00:10:55,部分中概股走高，达达集团(DADA.O)涨近13%，斗鱼(DOYU.O)涨超10%，涂鸦智能(TUYA.O)涨7.65%，虎牙(HUYA.N)涨7.58%，名创优品(MNSO.N)涨2.66%。,
922,2021-06-09 00:10:29,市场消息：索尼将为包装研发可持续的纸原材料。,
923,2021-06-09 00:08:29,  市场消息：空客将收购汽车零部件巨头采埃孚ZF Friedrichshafen AG的航空技术板块ZF Luftfahrttechnik GmbH。,
924,2021-06-09 00:07:48,【苹果侵入扎克伯格领地：iOS 15新社交功能令脸书抓狂】iPhone用户将首次能与安卓和微软用户进行FaceTime视频通话。用户还可以使用一项名为“SharePlay”的新功能。苹果正在为一系列社交功能奠定更加隐私的基础。对于苹果和脸书之间长达十年的口水战将开启新的篇章。,
925,2021-06-09 00:07:20,  【美联储隔夜一般担保回购利率首次在0%交投，逆回购用量势将再创新高】美国货币市场正迎来一场“流动性海啸”的大考，流动性过剩令不少人担心关键短期利率掉头转负，有人认为，下周美联储FOMC或同时上调逆回购利率和超额准备金利率，这些都是控制联邦基金利率走廊的关键工具。,
926,2021-06-09 00:07:10,EIA短期能源展望报告：预计2022年美国原油产量为1179万桶/日，此前预计为1184万桶/日。,
927,2021-06-09 00:07:04,EIA短期能源展望报告：预计2021年美国原油产量为1108万桶/日，此前预期为1102万桶/日。,
928,2021-06-09 00:06:39,  Canoo(GOEV.O)盘中涨幅扩大至30%，现报11.58美元。,
929,2021-06-09 00:06:33,EIA短期能源展望报告：预计2022年美国天然气消费量为828.5亿立方英尺/日，此前预期为820.7亿立方英尺/日。,
930,2021-06-09 00:06:27,EIA短期能源展望报告：预计2021年美国天然气消费量为828.5亿立方英尺/日，此前预期为829.3亿立方英尺/日。,
931,2021-06-09 00:05:57,EIA短期能源展望报告：预计2022年美国天然气（干气）产量为939.3亿立方英尺/日，此前预期为931.2亿立方英尺/日。,
932,2021-06-09 00:05:51,EIA短期能源展望报告：预计2021年美国天然气（干气）产量为921.8亿立方英尺/日，此前预期为910.6亿立方英尺/日。,
933,2021-06-09 00:05:23,白宫经济顾问Bernstein：对半导体的投资将产生重大影响，美国方面不能依赖脆弱的供应链。,
934,2021-06-09 00:05:16,  市场消息：星巴克将于6月22日起回收个人可重复使用的杯子。,
935,2021-06-09 00:04:46,EIA短期能源展望报告：预计2021年美国原油需求增速为149万桶/日，此前为139万桶/日。,
936,2021-06-09 00:04:20,EIA短期能源展望报告：预计2022年天然气价格为3.05美元/千立方英尺，此前预期为3.13美元/千立方英尺。,
937,2021-06-09 00:04:13,EIA短期能源展望报告：预计2021年天然气价格为3.19美元/千立方英尺，此前预期为3.17美元/千立方英尺。,
938,2021-06-09 00:04:03,白宫经济顾问Bernstein：对半导体的投资将产生重大影响。,
939,2021-06-09 00:03:55,EIA短期能源展望报告：预计2022年美国原油产量将增长71万桶/日，此前预计为增加82万桶/日。,
940,2021-06-09 00:03:49,EIA短期能源展望报告：预计2021年美国原油产量将减少23万桶/日，此前预计为减少29万桶/日。,
941,2021-06-09 00:03:40,EIA短期能源展望报告：预计2022年布伦特原油价格为60.49美元/桶，此前预期为60.74美元/桶。,
942,2021-06-09 00:02:15,EIA短期能源展望报告：预计2021年WTI原油价格为61.85美元/桶，此前预期为58.91美元/桶；预计2021年布伦特原油价格为65.19美元/桶，此前预期为62.26美元/桶。,
943,2021-06-09 00:02:08,EIA短期能源展望报告：2021年全球原油需求增速预期为541万桶/日，此前预计为542万桶/日。,
944,2021-06-09 00:02:00,【华为与腾讯、爱奇艺等国家公司联合发布《高质量视听内容版权保护技术创新联合推进倡议书》】在CCBN2021融合媒体数字版权管理高峰论坛上，华为与腾讯公司、爱奇艺、优酷等多家国内视听内容版权保护产业机构联合发布了《高质量视听内容版权保护技术创新联合推进倡议书》，倡议产业链各方协力，进一步加大高质量视听内容供给，创新高质量视听内容服务模式，提升高质量视听内容保护水平。,
945,2021-06-09 00:01:27,EIA短期能源展望报告：2022年全球原油需求增速预期为364万桶/日，此前预计为373万桶/日。,
946,2021-06-09 00:00:39,美国国税局局长Rettig；国会应该提供明确的授权，要求向国税局报告大型加密货币转账。,
947,2021-06-08 23:59:24,穆迪：如果供应链问题持续存在，风险将从近期的通胀担忧演变为对整体增长的威胁。,
948,2021-06-08 23:59:16,  市场消息：民主党参议员Diane Savino称今年的Uber(UBER.N)纽约工会法案已经无法敲定了，Uber纽约工会法案明年将回归。,
949,2021-06-08 23:57:49,【高盛投资区块链骨干公司Blockdaemon】创建和托管区块链网络节点的公司Blockdaemon，在Greenspring Associates领投、高盛参与的融资轮中筹得2800万美元。Blockdaemon首席执行官Konstantin Richter称，该公司计划利用筹得资金将人手增加一倍，至100人，并展开收购；“我们的销售额是一年前的10倍，大部分是面向进入这个领域的新机构”。该公司过去一年实现了快速增长，并赢得了摩根大通、花旗等客户。,
950,2021-06-08 23:57:06,  Uber(UBER.N)直线走低，现跌3.29%。,
951,2021-06-08 23:55:28,市场消息：美国国务院取消前往加拿大“重新考虑旅行”的建议。,
952,2021-06-08 23:54:59,【国务委员王勇：全面落实“四个最严”要求，牢牢守住食品安全底线】2021年全国食品安全宣传周主场活动8日在京举办，国务委员王勇出席并讲话。他强调，要把人民生命安全和身体健康放在第一位，大力推动实施食品安全战略，不断提高食品安全保障水平，坚决守护好人民群众“舌尖上的安全”。王勇指出，各地区各部门要全面落实“四个最严”要求，进一步压紧压实各方责任，对食品安全违法行为实行“零容忍”，持续加大监管执法力度，严把从农田到餐桌的每一个关口，牢牢守住食品安全底线。（新华社）,
953,2021-06-08 23:53:37,美国共和党参议员Capitol：认为有机会在基础设施方面达成协议，但机会不大。,
954,2021-06-08 23:53:30,  据Electrek：有网友在弗里蒙特工厂发现了一台深红色涂装的特斯拉Model S，而这种配色从未在此前推出的车辆中出现。这表示特斯拉可能会推出新的车辆颜色。,
955,2021-06-08 23:51:08,美国共和党参议员Capitol：确实认为在某个时候可以就基础设施达成协议。,
956,2021-06-08 23:50:49,市场消息：美国副总统哈里斯与墨西哥总统洛佩斯在墨西哥城进行了面谈。,
957,2021-06-08 23:46:59,市场消息：MicroStrategy将用于购买比特币的垃圾债发行规模扩大至5亿美元。,
